producto_codigo,producto_nombre,codigo_softland,descripcion,cantidad,um,seccion,observaciones,plano,categoria
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,8011,CENTRAL HIDRAULICA DE 24 V.,1.0,UN,"CAÑOS, TUBOS Y HIERROS","Potencia 2.2KW, 125Am; Presión de Trabajo Máx 250bar; Caudal de la Bomba 27 lt/min Largo del chupador 100 mm , debe traer brida de anclaje",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,8013,TANQUE PARA CENTRAL HIDRAULICA DE 60 LTS.,1.0,UN,"CAÑOS, TUBOS Y HIERROS",Ver plano,Tanque Hidráulico,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2001,caño sin costura de 1/2,250.0,MTS,"CAÑOS, TUBOS Y HIERROS","Caño de Acero recocido, 12,7x1,5mm (ØXESPESOR)",,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2339,caño sin costura de 5/8,10.0,MTS,"CAÑOS, TUBOS Y HIERROS","Caño sin costura recocido de 5/8 de Ø Exterior 12,7mm y Ø Interior 0,9mm y de un Ø exterior de 11,8mm",,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2010,codo de 90º 1/2 npt por 1/2 tubo,10.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero Forjado, 1/2 (14h) NPT a 1/2 (14H) Tubo, para Caño de 1/2 Tubo, para presión de trabajo hasta 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2015,codo de 90º x 3/8 npt a 1/2 tubo,50.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero Forjado, 3/8 (18h) NPT a 1/2 (14h) Tubo, para Caño de 1/2 Tubo, para presión de trabajo hasta 210 kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2045,adaptador recto de 1/2 npt a 1/2 tubo,2.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero, 1/2 (14h) NPT a 1/2(14h) Tubo, para Caño de 1/2 Tubo, para presión de trabajo hasta 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2364,"ADAPTADOR NPT 1/2, A TUBO MACHO GIRATORIA DE 1/2",1.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero, 1/2 (14h) NPT a 1/2(14h) Tubo, para Caño de 1/2 Tubo, para presión de trabajo hasta 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2053,tee tubo 1/2,20.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero Forjado, 1/2 tubo(14h) a Tubo 1/2(14h) , para Caño de 1/2 Tubo, para presión de trabajo hasta 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2133,virola 5/8 tubo,6.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero, Virola de 5/8 Tubo, para presión de trabajo hasta 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,mang.H de 3/8. r2 de 2000mm de largo tuerca giratoria a tubo macho de 1/2,6.0,UN,"CAÑOS, TUBOS Y HIERROS","Manguera Hidráulica 100 R2A 3/8, . Presión de Trabajo 220bar; acople en el extremo1 con tuerca giratoria 1/2 Tubo y en extremo2 Macho fijo para Tubo 1/2",Generar Codigo,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2144,union 5/8 tubo - 5/8 tubo,2.0,UN,"CAÑOS, TUBOS Y HIERROS","Union 5/8 Tubo a 5/8 Tubo para Tuerca y Virola de 7/8 (14h), Material Acero para presión de trabajo hasta 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2149,tuerca 5/8 tubo,6.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero, Tuerca para Tubo 5/8, 7/8 (14h) Tubo de 23mm de longitud, para presión de trabajo hasta 210kg",,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2160,acople rapido de 1/2 npt macho,3.0,UN,"CAÑOS, TUBOS Y HIERROS","Acople Rápido de 1/2 NPT Macho, Material Acero Forjado, Tipo de sello Bola, Presión de Trabajo 206bar; Caudal Máx 45l/min, apto para 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2161,acople rapido de 1/2 npt hembra,3.0,UN,"CAÑOS, TUBOS Y HIERROS","Acople Rápido de 1/2 NPT Hembra, Material Acero, Tipo de sello Bola, Presión de Trabajo 206bar; Caudal Máx 45l/min, apto para 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2204,virolas hidraulicas 1/2,150.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero, Virola de 1/2 Tubo",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2212,tuerca de 1/2 hidraulica,150.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero, Tuerca para Tubo 1/2, 3/4 (16h) Tubo de 21mm de longitud, para presión de trabajo hasta 210kg",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2216,mang.h. de 3/8 r2 800 mm de largo macho macho 1/2 tubo ( esta manguera deberia ser a medida exacto ),16.0,UN,"CAÑOS, TUBOS Y HIERROS","Manguera Hidráulica 100 R2A 3/8, Mín. Presión de Trabajo 220bar; acople en ambos extremos macho de 1/2",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,02340,mang.h. de 3/8 r2 600 mm de largo macho macho 1/2 tubo ( esta manguera deberia ser a medida exacto ),2.0,UN,"CAÑOS, TUBOS Y HIERROS","Manguera Hidráulica 100 R2A 3/8, Mín. Presión de Trabajo 220bar; acople en ambos extremos para tubo 1/2 .",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2247,TE 3/8 NPT a 1/2 Tubo,4.0,UN,"CAÑOS, TUBOS Y HIERROS","Material Acero Forjado, 3/8 (18h) a 1/2 tubo (16h) para Tubo de 1/2, apto para 210kg",,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2331,manguera h de 3/8 r2 800 mm de largo( H_H ) con tuerca giratoria ambos extremos para1/2 tubo,6.0,UN,"CAÑOS, TUBOS Y HIERROS","Manguera Hidráulica 100 R2A 3/8, Mín. Presión de Trabajo 220bar; acople en ambos extremos con tuerca giratoria 3/4 tubo, para Tubo de 1/2 .",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,mang M / H 3/8 r2 con tuerca giratoria tubo. 800mm largo.,42.0,UN,"CAÑOS, TUBOS Y HIERROS","Manguera Hidráulica 100 R2A 3/8, Mín. Presión de Trabajo 220bar; acople en un extremos con tuerca giratoria 3/4 tubo, para Tubo de 1/2 ,otro extremo macho 3/4 UNF para tubo de media",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2413,manguera H 3/8 R2 600mm largo (H-H) c/tuerca giratoria ambos extremos para tubo de 1/2,12.0,UN,"CAÑOS, TUBOS Y HIERROS","Manguera Hidráulica 100 R2A 3/8, Mín. Presión de Trabajo 220bar; acople en ambos extremos con tuerca giratoria 3/4 tubo, para Tubo de 1/2",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,02332,mang M/H. 3/8 r2 con tuerca giratoria tubo. 600mm largo.,16.0,UN,"CAÑOS, TUBOS Y HIERROS","Manguera Hidráulica 100 R2A 3/8, Mín. Presión de Trabajo 220bar; acople en el extremo1 con tuerca giratoria 3/4 Tubo y en extremo2 macho, rosca 3/4, para Tubo de 1/2 . Debe coincidir la rosca con la s",,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Tapon roscado de 1/4,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Material : metalico,,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Tapon de 1/2,1.0,UN,"CAÑOS, TUBOS Y HIERROS",Material : metalico,,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1200,"Cupla de 1 "" en acero galvanizado con 1 tapon plastico de pvc",1.0,UN,"CAÑOS, TUBOS Y HIERROS",Acero Galvanizado + plastico,,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2147,Adapt 1/2 tubo x 7 / 8 UNF con oring,18.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2414,Adapt 3/8 NPT a 1/2 TUBO,12.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2415,Codo de 5/8 TUBO a 7/8 UNF,3.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,2416,Codo de 1/2 a 7/8 UNF,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Codo de 1/2 NPT ambos lados,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,Generar Codigo,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,codo de 1/2 tubo a 1/4 NPT,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,Generar Codigo,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Union de tubo de 1/2,4.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,Generar Codigo,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Buje reduccion 7/8 UNF a 1/4 NPT,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Metalico,Generar Codigo,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1085,"Ejes tubulares rigido de 127mm o 17,5 mm , trocha 1840 , aplicacion semiremolque , sin soporte de elastico soldado ( vienen suelto ) registro automatico , con ABS , para llanta de acero de 10 agujeros",2.0,UN,"CAÑOS, TUBOS Y HIERROS","(homologado) trocha 1840 ( boero ) o 1820 ( GEC) Corona clavada , soporte de sensor soldado y registro de freno automatico. Con sensor. CON CERTIFICADO DE FABRICACIÓN SIN EXCEPCIÓN.",,EJES
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Juego de Lonas Malla EN 2 TRAMOS POR LADO,1.0,UN,"CAÑOS, TUBOS Y HIERROS",En 2 tramos por lateral nuevo diseño,Generar Codigo,LONAS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,01055,Riel biselado x 6m,38.0,MTS,"CAÑOS, TUBOS Y HIERROS","Riel Biselado de Hierro Galvanizado, terminación chapa decapado",espera plano HBM,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6071,"LLANTA DISCO 10 AGUJEROS SIN CAMARA 22,50 X 7,50 C/VÁLVULAS INCLUIDAS",9.0,UN,"CAÑOS, TUBOS Y HIERROS","Llanta Disco de Acero con 10 agujeros sin cámara de 22,50"" X 7,50""",,LLANTAS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6804,ABS 4S2M con conecciones electricas completas - sin sensores (Marca HALDEX),1.0,UN,"CAÑOS, TUBOS Y HIERROS",U-ABS,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6805,"Acople rosca 3/8"" (para manguera de poliamida de Diam. 12 mm)",8.0,UN,"CAÑOS, TUBOS Y HIERROS",12 X 1.5 mm,BRONCE O ACERO,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4128,"Spring - Brake (30-30) con rosca de 3/8""",4.0,UN,"CAÑOS, TUBOS Y HIERROS",CON BLOQUEO,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,3849,Tanque de aire,1.0,UN,"CAÑOS, TUBOS Y HIERROS",(R-0805),,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,3851,Tanque de aire,1.0,UN,"CAÑOS, TUBOS Y HIERROS",(R-0811),,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6806,Valvula de descarga de 4 vias,1.0,UN,"CAÑOS, TUBOS Y HIERROS",WABCO-9735000510 O REEMPLAZO,,VALVULAS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6807,"Valvula de TRCM (Valvula de parqueo de 2 botones, Rojo-Negro)",1.0,UN,"CAÑOS, TUBOS Y HIERROS",KNORR BRENSE K020123N00/ HALDEX 352067161,,VALVULAS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4169,Manguera Diam. 12 mm,100.0,MT,"CAÑOS, TUBOS Y HIERROS",12 X 1.5 mm,POLIAMIDA,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4088,Manguera Diam. 8 mm,50.0,MT,"CAÑOS, TUBOS Y HIERROS",8 X 1 mm,POLIAMIDA,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,"Corrugado Diam. 1"" 1/4""",20.0,MT,"CAÑOS, TUBOS Y HIERROS",PARA ABS,Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4031,"Paso chapa 3/8""",2.0,UN,"CAÑOS, TUBOS Y HIERROS","Pasachapa con rosca Hembra de 3/8 GAS, Reduccion a 1/4 hembra",,HIERROS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4218,"Manguera espiralada rosca 3/8"" - Marca RG (Pta amarilla) 4,5 MTS",1.0,UN,"CAÑOS, TUBOS Y HIERROS",Espiral conector de Poliamida Amarillo con conexiones de 3/8NPT de 4.5mts,,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4219,"Manguera espiralada rosca 3/8"" - Marca RG (Pta roja) 4,5 MTS",1.0,UN,"CAÑOS, TUBOS Y HIERROS",Espiral conector de Poliamida Rojo con conexiones de 3/8NPT de 4.5mts,,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4034,Pipeta FIAT - 2 Lineas macho (Todos rectos),2.0,UN,"CAÑOS, TUBOS Y HIERROS",Portamangueras 2L. Sin Racord recto con rosca 3/8 GAS,,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6809,"Codo rosca 3/8"" para manguera de poliamida diam 12 mm",1.0,UN,"CAÑOS, TUBOS Y HIERROS",CON VIROLA INCORPORADA O RAPIDO,BRONCE O ACERO,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6810,"Codo rosca 3/8"" para manguera de poliamida diam 8 mm",1.0,UN,"CAÑOS, TUBOS Y HIERROS",CON VIROLA INCORPORADA O RAPIDO,BRONCE O ACERO,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6811,"Acople rosca diam. 16 mm paso 1,5 mm - Para manguera de poliamida diam 12 mm",15.0,UN,"CAÑOS, TUBOS Y HIERROS",CON VIROLA INCORPORADA O RAPIDO,BRONCE O ACERO,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6812,"Acople rosca diam. 16 mm paso 1,5 mm - Para manguera de poliamida diam 8 mm",3.0,UN,"CAÑOS, TUBOS Y HIERROS",CON VIROLA INCORPORADA O RAPIDO,BRONCE O ACERO,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6813,"Acople rosca diam. 22 mm paso 1,5 mm - Para manguera de poliamida diam 8 mm",2.0,UN,"CAÑOS, TUBOS Y HIERROS",CON VIROLA INCORPORADA O RAPIDO,BRONCE O ACERO,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Acople rosca diam 22 para poliamida de 16 mm,1.0,UN,"CAÑOS, TUBOS Y HIERROS",CON VIROLA INCORPORADA O RAPIDO,Generar Codigo,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,6814,Manguera Diam. 16 mm,5.0,MT,"CAÑOS, TUBOS Y HIERROS",16 X 1.8 mm,BRONCE O ACERO,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Purgador de tanque a rosca 22 mm,2.0,UN,"CAÑOS, TUBOS Y HIERROS",,Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Tapon 22mm,1.0,UN,"CAÑOS, TUBOS Y HIERROS",BRONCE O ACERO,Generar Codigo,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Tapon 16mm,6.0,UN,"CAÑOS, TUBOS Y HIERROS",BRONCE O ACERO,Generar Codigo,HIDRAULICA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1992,paquete de elasticos tipo montenegro de 56 kg para tren trasero 10 hojas,4.0,UN,"CAÑOS, TUBOS Y HIERROS",,305.11C.04.00001,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Manotas TD tipo Hutch 75 (delanteras),2.0,UN,"CAÑOS, TUBOS Y HIERROS","CORRESPONDE A UN JUEGO, COMPRAR AL MISMO PROVEEDOR, NO DIVIDIR COMPRA",Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Manotas TD tipo Hutch 75 (traseras),2.0,UN,"CAÑOS, TUBOS Y HIERROS",,Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,Manotas TD tipo Hutch 75 (centrales),2.0,UN,"CAÑOS, TUBOS Y HIERROS",,Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4228,"Perno balancin HUTCH con tuerca y alemite de engrase ( Longuitud de pista 138 mm , Diam 58 mm )",3.0,UN,"CAÑOS, TUBOS Y HIERROS",Longitud de pista 138 mm,Generar Codigo,PERNOS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4230,Balancin Fundicion con buje tipo Montenegro ( este buje debe coincidir con el diametro del perno ),3.0,UN,"CAÑOS, TUBOS Y HIERROS",,,PERNOS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4148,Tensor Regulable con Buje,2.0,UN,"CAÑOS, TUBOS Y HIERROS",comprar a Luparini,,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,4147,Tensor Fijo con Buje,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Comprar a Luparini,,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1199,"Perno Tensor 1 "" x 6 "" PG",8.0,UN,"CAÑOS, TUBOS Y HIERROS",,,PERNOS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,246,"Tuercas autofrenantes 1"" PG",8.0,UN,"CAÑOS, TUBOS Y HIERROS",,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,7031,"Base tensora (soporte de elastico 75 mm reforzado para perno de 1"")",4.0,UN,"CAÑOS, TUBOS Y HIERROS",,,PERNOS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,7032,Guia de Abrazadera (superior de elastico de 75 mm),4.0,UN,"CAÑOS, TUBOS Y HIERROS",,,GUIAS RAMPAS Y PECHO
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,7006,Abrazadera de elastico con tuerca de 7/8 y arandela,8.0,UN,"CAÑOS, TUBOS Y HIERROS",,,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,241,Tuerca Alta,16.0,UN,"CAÑOS, TUBOS Y HIERROS",,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,8139,Plaqueta de elastico inferior para abrazadera de 75 mm,8.0,UN,"CAÑOS, TUBOS Y HIERROS",,,FRENO Y SUSPENSION
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,347,Arandelas conicas,16.0,UN,"CAÑOS, TUBOS Y HIERROS",,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,"Bulon cabeza hexagonal 5/8"" x 4 1/2"" NF",6.0,UN,"CAÑOS, TUBOS Y HIERROS","Paso fino, Calidad grado 8.8",Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,140,"Tuerca hexagonal 5/8"" NF",6.0,UN,"CAÑOS, TUBOS Y HIERROS","Paso fino, Calidad grado 8.8",,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1136,"Perno de arrastre de 2"" completo , incluye brida y tornillos con seguridad",1.0,UN,"CAÑOS, TUBOS Y HIERROS","SAE 1040/45, Dureza 40/55 HRC (HOMOLOGADO Y CERTIFICADO DE FABRICACION) Marca Luparini o Tormecan, ambas marcas aprobados.",,PERNOS
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1020,ppg hpc directo metal blanco en envases de 20 lts (Casablanca o calidad similar),120.0,LTS,"CAÑOS, TUBOS Y HIERROS",MARCA CASABLANCA SIN EXCEPCIÓN.,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1022,FOSFATIZANTE,20.0,LTS,"CAÑOS, TUBOS Y HIERROS",,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1106,ppg hpc directo metal negro en envases de 20 lts,20.0,LTS,"CAÑOS, TUBOS Y HIERROS",MARCA CASABLANCA SIN EXCEPCIÓN.,,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,"PINCELES 2"" SERIE 101 Nº 20",4.0,UN,"CAÑOS, TUBOS Y HIERROS",Pincel MC PIN V1 1405 N°20,Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,RODILLO DE GOMA ESPUMA REVETIDO EN TELA,4.0,UN,"CAÑOS, TUBOS Y HIERROS","100 mm , con malla de tela exterior",Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,LATAS DE 18 LTS AGUARRAS,36.0,LTS,"CAÑOS, TUBOS Y HIERROS",,Generar Codigo,FERRETERIA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1130,PINTURA ROJO BRILLANTE,1.0,LTS,"CAÑOS, TUBOS Y HIERROS",EN LATAS DE 1 LTS C/U (TERSUAVE O SIMILAR),,PINTURA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,1140,PINTURA AMARILLA BRILLANTE,1.0,LTS,"CAÑOS, TUBOS Y HIERROS",EN LATAS DE 1 LTS C/U (TERSUAVE O SIMILAR),,PINTURA
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,05085,PIEZA 2,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 3/8 de espesor,PIEZA 2,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,,PIEZA 2B,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 3/8 de espesor,Generar Codigo,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,05082,PIEZA 3,14.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 1/4 de espesor,PIEZA 3,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,5087,PIEZA 4,6.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 1/4 de espesor,PIEZA 4,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,05302,PIEZA 11,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 3/8 de espesor,PIEZA 11,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,05095,PIEZA 13,10.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 3/8 de espesor,PIEZA 13,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,05304,PIEZA 16,96.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 3/8 de espesor ( MOD 30-01),PIEZA 16,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,05306,PIEZA 20,4.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 3/8 de espesor,PIEZA 20,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,05307,PIEZA 21,4.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 1/4 de espesor,PIEZA 21,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,5295,PIEZA 23,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 1/4 de espesor,PIEZA 23,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,5297,PIEZA 25,4.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 3/4 de espesor,PIEZA 25,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,5294,PIEZA 26,4.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 1/4 de espesor,PIEZA 26,OXICORTE
BATEA-305,BATEA 305 ECLH - CAÑO CUADRADO,5291,PIEZA 29,2.0,UN,"CAÑOS, TUBOS Y HIERROS",Chapa SAE 1010 en 1/4 de espesor,PIEZA 29,OXICORTE
